Time,Year,PI_Name,Title
60.0,2003,TOWNSLEY,X-RAY FLOWS FROM THE GIANT HII REGION NGC 3576
74.0,2003,TSUJIMOTO,ESTABLISHING JET-EXCITED X-RAY EMISSIONS FROM PROTOSTARS WITHHIGH-RESOLUTION IMAGING WITH CHANDRA/ACIS
50.0,2003,REIPURTH,EXPLORING X-RAYS IN PROTOSTELLAR JETS
100.0,2003,WANG,THE NATURE OF THE X-RAY EMISSION FROM THE ARCHES CLUSTER AND ITSVICINITY
50.0,2003,BUTT,COSMIC RAY ACCELERATION AND NON-THERMAL X-RAYS IN CYG OB2
100.0,2003,KASTNER,PROBING PRE-MAIN SEQUENCE ACCRETION WITH HETGS: THE HEN 3-600BINARY
100.0,2003,WOLK,TRIGGERED STAR FORMATION AND DIFFUSE EMSSION IN ARA OB1
190.0,2003,SAHAI,WIND-WIND INTERACTIONS AND STELLAR MAGNETIC FIELDS INPRE-PLANETARY NEBULAE
95.0,2003,CASSINELLI,USING LETG SPECTRA TO PROBE ANOMALOUS HEATING IN THE UPPERATMOSPHERES OF B STARS
50.0,2003,BERG,LOOKING FOR BINARIES IN THE OLDEST OPEN CLUSTERS
100.0,2003,FLACCOMIO,THE YOUNG GLOBULAR CLUSTER CYGNUS OB2
160.0,2003,MASSA,THE ENIGMA OF SYMMETRIC X-RAY PROFILES IN O STARS
135.0,2003,OSTEN,FROM PHOTOSPHERE TO CORONA: MAGNETIC FIELDS AND CORONAL EMISSIONFROM THE ACTIVE BINARY CC ERIDANI
25.0,2003,SAHAI,"PROBING COLLIDING WINDS AND MAGNETISED STARS IN YOUNG,MULTIPOLAR PLANETARY NEBULAE"
84.0,2003,MAUCHE,CHANDRA SOFT X-RAY SPECTROSCOPY OF QS TEL
100.0,2003,MUKAI,THE HIGH RESOLUTION X-RAY SPECTRUM OF AM HERCULIS: PROBING THEACCRETION PROCESS
90.0,2003,STROHMAYER,CONTINUED MONITORING OF THE ORBITAL EVOLUTION OF RX J1914.4+2456
58.35,2003,STROHMAYER,TIMING THE ORBIT OF RX J0806.3+1527
70.0,2003,KAROVSKA,MIRA AB - A UNIQUE LABORATORY FOR WIND ACCRETION STUDIES
145.0,2003,LEWIN,A UNIFORM STUDY OF GLOBULAR CLUSTER X-RAY SOURCES: THE KEYS TOCLUSTER DYNAMICAL EVOLUTION
55.0,2003,STARRFIELD,MULTIWAVELENGTH TARGET OF OPPORTUNITY OBSERVATIONS OF ONE BRIGHTNOVA IN OUTBURST
1911.5,2003,GREINER,UNDERSTANDING THE NATURE OF SUPERSOFT X-RAY SOURCES
30.0,2003,GRINDLAY,THE SUPERSOFT SOURCE 1E1339.8+2837 AND GLOBULAR CLUSTER M3
80.0,2003,SOKOLOSKI,X-RAY OBSERVATION OF A TRANSIENT SYMBIOTIC-STAR JET
40.0,2003,KELLOGG,X-RAY JETS IN SYMBIOTICS STARS
100.0,2003,GRINDLAY,GALACTIC BULGE DEEP SURVEY
50.0,2003,MENDEZ,LOW-LUMINOSITY X-RAY BINARIES
50.0,2003,MENDEZ,HIGH INCLINATION X-RAY BINARIES
67.0,2003,CANIZARES,THE WINDS OF WARPS
10.0,2003,WILSON,PRECISE LOCALIZATION OF GRO J2058+42
70.0,2003,JONKER,FOLLOWING A BLACK HOLE CANDIDATE SOFT X-RAY TRANSIENT RETURNINGTO QUIESCENCE
15.0,2003,BUTT,1WGA J1346.5-6255: A NEW HIGH-MASS MICROQUASAR?
20.0,2003,KAARET,MONITORING THE ULTRALUMINOUS X-RAY SOURCE IN NGC 5408
76.0,2003,LEE,"THE NEAR EDDINGTON NEUTRON STAR 4U 1624-460: A PROBE OF DISK,WIND, AND ISM STRUCTURE"
10.0,2003,CAMPANA,CHANDRA FOLLOW-UP OF VERY HARD TRANSIENT SOURCES DETECTED WITHINTEGRAL
75.0,2003,WIJNANDS,CHANDRA OBSERVATIONS OF ACCRETION-DRIVEN MILLISECOND X-RAYPULSARS IN QUIESCENCE
30.0,2003,LEE,AN ACIS-HETGS TOO OF THE MICROQUASAR XTE J1748-288
90.0,2003,FENDER,THE LARGE-SCALE RELATIVISTIC JET AND LOW-LUMINOSITY SPECTRUM OFGX 339-4
30.0,2003,SALVO,HIGH RESOLUTION SPECTROSCOPY OF GX 17+2 WITH THE CHANDRA/HETG
95.0,2003,CORBEL,X-RAY JETS IN MICROQUASARS
200.0,2003,MILLER,RESOLVING RELATIVISTIC EFFECTS AND THE ACCRETION FLOW GEOMETRYOF A BLACK HOLE IN OUTBURST
60.0,2003,WHITE,A HIGH RESOLUTION X-RAY SPECTROSCOPIC INVESTIGATION OF AC211
300.0,2003,PAERELS,HIGH RESOLUTION PHOTOSPHERIC SPECTROSCOPY OF THE NEUTRON STAR INEXO0748-676
100.0,2003,FANG,HIGH RESOLUTION SPECTROSCOPY OF LMC X-3: PROBING LOCAL HOT X-RAYABSORBING GAS
11.0,2003,GARCIA,THE SPECTRAL ENERGY DISTRIBUTION OF CEN X-4
40.0,2003,ZWART,FINDING BLACK HOLES AND UNDERSTANDING STAR CLUSTER EVOLUTIONWITH CHANDRA
20.0,2003,PAIZIS,INVESTIGATING NEW INTEGRAL SOURCES WITH CHANDRA
90.0,2003,WIJNANDS,QUASI-PERSISTENT NEUTRON-STAR X-RAY BINARIES IN QUIESCENCE
30.0,2003,MILLER,RESOLVING X-RAY JETS IN GRS 1915+105 WITH CHANDRA
40.0,2003,TOMSICK,LOCALIZING THE X-RAY TRANSIENT 4U 1730-22
50.0,2003,CHAKRABARTY,HETGS SPECTROSCOPY OF THE ULTRACOMPACT X-RAY DIPPER 4U 1916-05
66.0,2003,JIMENEZ-GARATE,USING THE INTENSITY DIPS IN HERCULES X-1 TO PROBE THE INNERACCRETION DISK
50.0,2003,ANGELINI,THE EVOLUTION OF THE FOSSIL JETS ASSOCIATED WITH 4U1755-33
90.0,2003,FENG,PROBE THE RELATIVISTIC OUT-FLOW IN THE MICROQUASAR GRS1915+105WITH HETG/CHANDRA
20.0,2003,MENDEZ,THE LOW-LUMINOSITY X-RAY BINARY EXO 1912+097
90.0,2003,MURRAY,A CHANDRA SEARCH FOR CRAB-LIKE SUPERNOVA REMNANTS
125.0,2003,MURRAY,FIRST EPOCH PROPER MOTION STUDIES OF YOUNG NEUTRON STARS INSUPERNOVA REMNANTS
100.0,2003,PREDEHL,HIGH RESOLUTION INVESTIGATION OF A POSSIBLE CYCLOTRON ABSORPTIONLINE IN RBS1223
20.0,2003,GARMIRE,OBSERVATION OF SNR RCW103
30.0,2003,GARMIRE,CENTER-FILLED SUPERNOVA REMNANT G16.85-1.05 AND ITS SURROUNDINGS
30.0,2003,GARMIRE,CRAB-LIKE SUPERNOVA REMNANT G63.7+1.1
14.0,2003,GARMIRE,SNAPSHOT OBSERVATION OF TWO RECENTLY DISCOVERED RADIO PULSARS
10.0,2003,MIRABAL,"WAS THE X-RAY AFTERGLOW OF GRB 970815 DETECTED, OR IS 3EGJ1621+8203 A PULSAR?"
30.0,2003,GARMIRE,ALT: CHANDRA OBSERVATIONS OF THE ANOMALOUS X-RAY PULSAR RXJ1708-4009
130.0,2003,HALPERN,THE NEXT GEMINGA: TAKING THE PULSE OF THE EGRET SOURCE 3EGJ1835+5918
40.0,2003,SEWARD,THERMAL EMISSION FROM THE CRAB NEBULA
100.0,2003,ROMANI,THE WIND TORUS OF PSR B1706-44
30.0,2003,SCHLEGEL,X-RAY EMISSION FROM A TYPE IA SUPERNOVA
75.0,2003,VINK,COMPLETING OUR UNDERSTANDING OF RCW 86 WITH CHANDRA IMAGING ANDXMM-NEWTON HIGH RESOLUTION SPECTROSCOPY
40.0,2003,WINKLER,MEASURING NEUTRON STAR RECOIL FROM A SUPERNOVA: A UNIQUEOPPORTUNITY IN PUPPIS A
125.0,2003,HOUCK,MONITORING CIRCUMSTELLAR INTERACTION IN SN 1986J
100.0,2003,BURROWS,CHANDRA AO5 MONITORING OBSERVATIONS OF SN1987A
85.0,2003,GAENSLER,PRECISION TIMING OF A POSSIBLE NEW ANOMALOUS X-RAY PULSAR
60.0,2003,MORI,SPECTROSCOPIC STUDY OF THE DYNAMIC SHOCK IN THE PULSAR WIND OFTHE CRAB NEBULA
100.0,2003,BURROWS,A DAY IN THE LIFE OF A SHORT GAMMA-RAY BURST
80.0,2003,SASAKI,THE LOBE IN CTB-109
290.0,2003,LEWIN,PROMPT CHANDRA OBSERVATIONS OF NEARBY SUPERNOVAE
1000.0,2003,HWANG,THE CASSIOPEIA A EXPLOSION: GETTING AT THE CORE ISSUES
300.0,2003,MCCRAY,SPATIALLY RESOLVED GRATING SPECTROMETRY OF THE NEWBORN SUPERNOVAREMNANT SNR1987A
50.0,2003,SCHLEGEL,THE X-RAY EMISSION FROM OLD SUPERNOVAE
150.0,2003,WOODS,TOO OBSERVATIONS OF SOFT GAMMA REPEATERS
20.0,2003,HELFAND,"G26.6-0.1: A NEW, NEARBY, CRAB-LIKE SNR IN A STAR FORMATIONREGION"
50.0,2003,RUDNICK,UNTANGLING THE DYNAMICS OF KEPLER'S SUPERNOVA REMNANT
80.0,2003,HUGHES,CHANDRA STUDIES OF NEW GALACTIC EJECTA-DOMINATED SNRS
2216.2,2003,KASPI,X-RAY BURSTS FROM ANOMALOUS X-RAY PULSARS
70.0,2003,MCGOWAN,PROBING THE PULSAR WIND NEBULA OF PSR 0355+54
50.0,2003,KOUVELIOTOU,PROBING THE NATURE OF DARK GRBS USING SWIFT AND CHANDRA INSYNERGY
80.0,2003,KULKARNI,IN-DEPTH STUDY OF THE NEAREST COLLAPSARS
100.0,2003,FOX,THE ENERGETICS AND HOST GALAXIES OF X-RAY FLASHES
50.0,2003,KAPLAN,TIMING THE ENIGMATIC NEARBY NEUTRON STAR RX J0720.4-3125
20.0,2003,SANWAL,THE GEMINGA PULSAR AND ITS PULSAR WIND NEBULA
60.0,2003,BYKOV,STUDY OF IC 443 EJECTA FRAGMENTS IN A MOLECULAR CLOUD
80.0,2003,SAFI-HARB,PROBING THE X-RAY EMISSION FROM THE HIGH-MAGNETIC FIELD RADIOPULSAR PSR J1119-6127 ASSOCIATED WITH SNR G292.2-0.5
120.0,2003,SAKO,HIGH-RESOLUTION SOFT X-RAY SPECTROSCOPY OF A GAMMA-RAY BURSTX-RAY AFTERGLOW
25.0,2003,MURRAY,SEARCHING FOR BLACK HOLE X-RAY NOVA IN M31
50.0,2003,GARMIRE,"SIMULTANEOUS X-RAY, SUB-MILLIMETER, AND MID-INFRARED MONITORINGOF SAGITTARIUS A*"
12.0,2003,KAARET,LOCATING ULTRALUMINOUS X-RAY SOURCES
100.0,2003,LOEWENSTEIN,X-RAY CENSUS OF SUPERMASSIVE BLACK HOLES: I. NEW OBSERVATIONS
80.0,2003,PANNUTI,"AN X-RAY SEARCH FOR EXTRAGALACTIC SUPERNOVA REMNANTS IN THREENEARBY GALAXIES: NGC 45, NGC 247 AND NGC 300"
70.0,2003,TERASHIMA,PHYSICS OF ACCRETION FLOWS IN ULTRA-LOW LUMINOSITY AGNS: A MINISURVEY OF A DISTANCE-LIMITED SAMPLE OF INACTIVE GALAXIES
126.0,2003,MACCARONE,USING THE SCULPTOR DWARF SPHEROIDAL GALAXY TO CONSTRAIN X-RAYBINARY PRODUCTION IN POPULATION II
25.0,2003,GARCIA,BLACK HOLE X-RAY NOVAE IN M31
65.0,2003,HORNSCHEMEIER,THE GALAXIES IN COMA: A COMPLETE SAMPLE OF X-RAY OBSERVEDGALAXIES IN THE LOCAL UNIVERSE
80.0,2003,ROBERTS,THE ULTRALUMINOUS X-RAY SOURCES OF NGC 4485/4490
160.0,2003,SARAZIN,"DEEP CHANDRA AND HUBBLE OBSERVATIONS NGC 4697, THE NEARESTOPTICALLY LUMINOUS, X-RAY FAINT ELLIPTICAL GALAXY"
1000.0,2003,KUNTZ,AN ULTRA-DEEP STUDY OF M101
160.0,2003,STRICKLAND,SEARCHING FOR HOT GAS IN THE HALOS OF NORMAL SPIRAL GALAXIES
60.0,2003,IRWIN,HOW DOES HOT AND COLD GAS INTERACT IN GALAXIES?
90.0,2003,IRWIN,OBSERVING LMXBS IN HIGH GLOBULAR CLUSTER SPECIFIC FREQUENCYELLIPTICAL GALAXIES
80.0,2003,ZEZAS,THE DISCRETE X-RAY SOURCE POPULATIONS IN AN AGE SEQUENCE OFNEARBY STARBURST GALAXIES
60.0,2003,SKILLMAN,THE NATURE OF X-RAY EMISSION IN NEARBY DWARF GALAXIES: THE CASEOF NGC 625
40.0,2003,MILLER,OBSERVATIONS OF INTERMEDIATE MASS BLACK HOLE CANDIDATEULTRA-LUMINOUS X-RAY SOURCES
10.0,2003,WARD,DISCRETE X-RAY SOURCES BETWEEN M 81 AND NGC 3077
40.0,2003,MURRAY,SHOCKS AND BUBBLES IN THE ICM: A CHANDRA OBSERVATION OF 3C 388
17.0,2003,PREDEHL,CHANDRA FOLLOW-UP OF GIANT-AMPLITUDE X-RAY FLARES
540.0,2003,CANIZARES,DISSECTING THE ENVIRONMENT OF MCG6-30-15 WITH THE HETGS
20.0,2003,GARMIRE,LENSED VIEWS OF QUASAR OUTFLOWS
16.0,2003,GARMIRE,"A CHANDRA SURVEY OF LUMINOUS, RADIO-LOUD QUASARS AT HIGHREDSHIFT"
15.5,2003,GARMIRE,"ALTERNATE - A CHANDRA SURVEY OF LUMINOUS, RADIO-LOUD QUASARS ATHIGH REDSHIFT EXTENSION"
120.0,2003,MATT,THE SIZE OF THE NUCLEAR REFLECTOR IN THE CIRCINUS GALAXY
98.0,2003,SALZER,ANCHORING THE AGN X-RAY LUMINOSITY FUNCTION
60.0,2003,SMITH,HIGH RESOLUTION X-RAY IMAGING OF THE INTERACTING GALAXY PAIR NGC7714/5
27.0,2003,VIGNALI,UNVEILING THE ENGINE POWERING OH GIGAMASER SOURCES THROUGHX-RAYS. A WELL-DEFINED CHANDRA SURVEY
20.0,2003,ALEXANDER,A CHANDRA OBSERVATION OF THE Z=2.286 SEYFERT 2 GALAXYFSC10214+4724: CONSTRAINTS ON AGNS IN TYPICAL SUBMM GALAXIES
80.0,2003,MINESHIGE,AN X-RAY MICROLENSING TEST OF THE AU-SCALE CENTRAL STRUCTURE OFTHE QUADRUPLE QUASAR 2237+0305
97.0,2003,PERLMAN,DETAILED STUDY OF X-RAY JETS FROM A COMPLETE SURVEY
14.5,2003,CLAESKENS,TOWARDS A MICROLENSING MAPPING OF AN ACCRETION DISK
10.0,2003,GURVITS,VLBI-SELECTED HIGH REDSHIFT QUASARS AS X-RAY BEACONS IN THEEARLY UNIVERSE
50.0,2003,HARDCASTLE,TESTING JET MODELS: THE INNER JET IN THE WIDE-ANGLE TAIL RADIOGALAXY 3C465
150.0,2003,BIANCHI,THE PUZZLING IRON LINE EMISSION OF ESO198-G24
60.0,2003,BRUNETTI,ANISOTROPIC INVERSE COMPTON SCATTERING IN THE POWERFUL RADIOGALAXY 3C 325
300.0,2003,LEE,A CHANDRA HETGS & HST VIEW OF THE WARM AND LUKEWARM ABSORBERS INIRAS 13349+2438
107.0,2003,BECHTOLD,DESTROYING DEGENERACY: SPANNING THE LUMINOSITY RANGE FORRADIO-QUIET QUASARS AT Z=4
81.0,2003,GALLAGHER,CONSTRAINING THE HARD-X-RAY THROUGH SUBMM SEDS OF A COMPLETESAMPLE OF BROAD ABSORPTION LINE QUASARS
80.0,2003,TAVECCHIO,THE PHYSICS OF RELATIVISTIC JETS: CHANDRA IMAGING OF EXTENDEDJETS IN GAMMA-LOUD BLAZARS
40.0,2003,POGGE,ARE THERE ANY TRUE SEYFERT 2 NUCLEI?
1535.6,2003,SAMBRUNA,EXTENDED EMISSION AND ACCRETION RATES IN BL LACERTAE OBJECTS
57.99,2003,RICHARDS,X-RAY PROPERTIES OF DUST REDDENED QUASARS FROM THE SLOAN DIGITALSKY SURVEY
100.0,2003,LEVENSON,PROBING OBSCURED AGN WITH X-RAY IRON LINES
75.0,2003,LOARING,UNCOVERING THE HIDDEN POPULATION OF BL LACS
20.0,2003,KEEL,THE NUCLEUS AND ENVIRONMENT OF A SPIRAL GALAXY WITH A DOUBLERADIO SOURCE
10.0,2003,YOUNG,SCATTERING IN SEYFERT 2 GALAXIES WITH POLARIZED BROAD LINES
160.0,2003,JESTER,THE X-RAY EMISSION MECHANISM IN 3C273'S JET
150.0,2003,REEVES,REVEALING THE HIGH VELOCITY OUTFLOW IN PG 1211+143
80.0,2003,MARTINI,AGN IN LOW-REDSHIFT CLUSTERS OF GALAXIES
69.0,2003,MARSHALL,CONTINUING A FLUX-LIMITED SURVEY FOR X-RAY EMISSION FROM RADIOJETS
180.0,2003,MADEJSKI,X-RAY SPECTROSCOPY OF THE NUCLEAR REGION OF THE SEYFERT 2 GALAXYNGC 4945
100.0,2003,ELVIS,STRONG CORONAL EMISSION LINES FROM THE HINER OF H2106-099
58.0,2003,LACY,THE X-RAY SPECTRA OF RED QUASARS
80.0,2003,GREENHILL,CHANDRA STUDY OF WATER MEGAMASER AGN: DO TYPE-2 OBJECTS FORM AHETEROGENEOUS CLASS?
120.0,2003,SAMBRUNA,THE PROFILE OF THE FE KALPHA LINE IN THE BROAD LINE RADIO GALAXY3C382
20.0,2003,STRAUSS,CHANDRA OBSERVATIONS OF OPTICALLY SELECTED TYPE 2 QUASARCANDIDATES
50.0,2003,PREDEHL,STARBURST-SUPERWINDS AND TWO ACTIVE NUCLEI IN MRK463 ?
21.3,2003,PREDEHL,EVOLUTION OF ACTIVE GALAXIES: EXPLORING THE NLS1-STARBURSTCONNECTION
15.0,2003,MENDEZ,CHARACTERIZATION OF QUIESCENT X-RAY EMISSION FROM PECULIAR X-RAYFLASH SOURCES
40.0,2003,PERLMAN,THE STRUCTURE AND PHYSICS OF EXTRAGALACTIC JETS
35.0,2003,BIRETTA,HST/CHANDRA MONITORING OF A DRAMATIC FLARE IN THE M87 JET
100.0,2003,SANTOS-LLEO,A LONG X-RAY LOOK AT THE PICCINOTTI SEYFERT 1 GALAXY MKN 590
190.0,2003,MURRAY,CHANDRA SNAPSHOT SURVEY OF 10 DISTANT CLUSTERS OF GALAXIES
15.0,2003,PREDEHL,AN X-RAY STUDY OF THE EXTREMELY LUMINOUS GALAXY CLUSTER RXCJ1504.1-0248
94.0,2003,PREDEHL,CHANDRA ACIS-S OBSERVATION OF THE HIGH-REDSHIFT CLUSTER RXJ105343+5735
125.0,2003,GARMIRE,CONTINUATION OF A CHANDRA SURVEY OF A UNIFORMLY SELECTED SAMPLEOF HIGH-REDSHIFT GALAXY CLUSTERS
50.0,2003,GARMIRE,X-RAY OBSERVATIONS OF GALAXY GROUPS ASSOCIATED WITHGRAVITATIONAL LENSES
100.0,2003,IWASAWA,IMAGING THE IRON DISTRIBUTION IN THE ICM AROUND 4C+55.16
83.0,2003,REIPRICH,THE HIFLUGCS CLUSTER SURVEY: A CORNERSTONE FOR COSMOLOGY
53.0,2003,SARAZIN,FILAMENTARY RADIO RELICS IN CLUSTERS OF GALAXIES: RADIO BUBBLESOR MERGER SHOCKS?
800.0,2003,FABIAN,A MEGASECOND IMAGE OF THE CORE OF THE PERSEUS CLUSTER
200.0,2003,FABIAN,A DETAILED LOOK AT THE CORE OF THE CENTAURUS CLUSTER
45.0,2003,JONES,THE CLUSTER A3627  THE NEAREST MAJOR MERGER
77.0,2003,SARAZIN,CHANDRA OBSERVATIONS OF GALAXY CLUSTERS WITH LARGE CD GALAXYPECULIAR VELOCITIES
52.0,2003,KEMPNER,RADIO RELICS AND MERGER SHOCKS IN CLUSTERS OF GALAXIES
40.0,2003,ALLEN,A CHANDRA STUDY OF THE RELAXED LENSING CLUSTER ABELL 2537
236.3,2003,BUOTE,SHEDDING X-RAY LIGHT ON ``DARK'' GROUPS OF GALAXIES
60.0,2003,MURRAY,CHANDRA OBSERVATION OF GALAXY CLUSTER A2069 - IMPLICATION FORHIERARCHICAL MERGERS
26.0,2003,ROMER,A JOINT CHANDRA AND SUNYAEV-ZEL'DOVICH STUDY OF ABELL S1063
50.0,2003,DAVIS,CHANDRA OBSERVATIONS OF TWO DOUBLE CLUSTERS
45.0,2003,RASMUSSEN,MORPHOLOGICAL EVOLUTION IN DENSE ENVIRONMENTS: TESTING RAMPRESSURE STRIPPING IN GALAXY GROUPS
200.0,2003,MCNAMARA,A DEEP LOOK AT THE RADIO-ICM INTERACTION IN THE POWERFUL RADIOGALAXY HYDRA A
65.0,2003,FORMAN,TESTING FORMATION MODELS AND HEATING AND FEEDBACK MECHANISMS INGALAXY GROUPS
30.0,2003,FERRARI,HIGH RESOLUTION OBSERVATIONS OF THE MERGING CLUSTER ABELL 3921
100.0,2003,ALLEN,A DETAILED CHANDRA STUDY OF THE LUMINOUS LENSING CLUSTERMS2137.3-2353
58.0,2003,BLANTON,THE FORMATION OF WIDE-ANGLE TAILED RADIO SOURCES: INTERACTIONBETWEEN THE RADIO LOBES AND THE INTRACLUSTER MEDIUM
76.0,2003,DUPKE,THE NATURE OF COLD FRONTS IN GALAXY CLUSTERS
80.0,2003,CLARKE,PROBING THE COMPLEX STRUCTURE IN THE CORE OF ABELL 2029
85.0,2003,BLANTON,WHAT BENDS THE LOBES OF WAT RADIO SOURCES IN ISOLATEDENVIRONMENTS  ARE THEY IN FOSSIL GROUPS?
80.0,2003,HUGHES,CHANDRA OBSERVATIONS OF DLS SHEAR-SELECTED CLUSTERS
500.0,2003,MARKEVITCH,THE MOST INTERESTING CLUSTER IN THE UNIVERSE
100.0,2003,ELLINGSON,MULTIPLE STRONG LENSING CLUSTERS FROM THE RCS SURVEY
117.0,2003,VRTILEK,X-RAY BRIGHT HICKSON COMPACT GROUPS: THE ORIGIN AND DISTRIBUTIONOF METALLICITY AND THE REGULATION OF COOLING FLOWS
44.0,2003,BOWER,X-RAY PROPERTIES OF A MASS-SELECTED GROUP CATALOGUE: A PILOTSTUDY
35.0,2003,LLOYD-DAVIES,A DETAILED STUDY OF ENTROPY IN LOW MASS GALAXY CLUSTERS
75.0,2003,BOEHRINGER,STUDYING THE EFFECT OF MERGING CLUSTERS IN COSMOLOGICAL CLUSTERSAMPLES
25.0,2003,MURRAY,"A COMPARISON OF X-RAY AND OPTICAL PROPERTIES OF LOW REDSHIFTRICH CLUSTERS, A2151"
70.0,2003,MURRAY,"STUDY OF CANDIDATE ""FOSSIL GROUPS"""
40.0,2003,MURRAY,BARYON FRACTION PROFILES OF RELAXED CLUSTERS AT LARGE RADII
354.0,2003,SPEYBROECK,CLUSTER STUDIES: DETERMINATION OF H0/Q0
1000.0,2003,BRANDT,THE EXTENDED CHANDRA DEEP FIELD-SOUTH SURVEY: A PUBLIC CHANDRALEGACY
630.0,2003,WILKES,THE BALANCE OF POWER BETWEEN STARBURSTS AND AGN: A CHANDRA/SIRTFSURVEY.
90.0,2003,BRUSA,A CHANDRA SURVEY OF EXTREMELY RED OBJECTS
350.0,2003,NICASTRO,X-RAYING THE INTERGALACTIC MEDIUM WITH BLAZARS IN OUTBURST
100.0,2003,BREGMAN,THE MISSING BARYONS IN THE LOCAL GROUP
300.0,2004,LISSE,COMET 9P/TEMPEL 1 DURING THE DEEP IMPACT ENCOUNTER
90.0,2004,MURRAY,STAR FORMATION IN THE YOUNG STAR CLUSTER NGC 6231
30.0,2004,GARMIRE,ALTERNATE: A SEARCH FOR X-RAY ACTIVITY FROM A MASS-ACCRETINGYOUNG MASSIVE STAR IN NGC7538 WITH ACIS-I
21.0,2004,GARMIRE,SEARCH FOR BETA PIC ANALOGS
100.0,2004,FAVATA,X-RAY EMISSION FROM FAST MOVING SHOCKS IN THE PROTOSTELLAR JETHH 154: A BINDING DIAGNOSTIC OF THE EMISSION MECHANISM
60.0,2004,KASTNER,X-RAY IMAGING OF MCNEIL'S STAR: WITNESSING THE ONSET OF ANACCRETION BURST
107.0,2004,SCHMITT,THE PUZZLE OF X-RAY EMISSION FROM MAGNETIC STARS WITHOUTCONVECTIVE ENVELOPES
140.0,2004,NEINER,THE LOCATION AND SPATIAL STRUCTURE OF THE X-RAY EMITTING PLASMAIN THE MAGNETICALLY CONFINED ENVIRONMENT OF BETA CEP
43.0,2004,SANZ-FORCADA,THE ISSUE OF CORONAL ABUNDANCES: OBSERVATION OF TWO ACTIVE STARSWITH WELL DETERMINED PHOTOSPHERIC ABUNDANCES
594.0,2004,WALDRON,A CHANDRA HETGS SURVEY OF O-STARS
75.0,2004,FORBRICH,SIMULTANEOUS X-RAY AND RADIO MONITORING OF YSO ACTIVITY IN THECORONET CLUSTER
50.0,2004,EVANS,H AND CHI PER: THE LOUDEST SOURCES?
300.0,2004,KASTNER,THE X-RAY SPECTRUM OF A PLANETARY NEBULA AT HIGH RESOLUTION
60.0,2004,SKINNER,A RICH POPULATION OF MASSIVE YOUNG STARS IN THE CLUSTERWESTERLUND 1
60.0,2004,AYRES,RESOLVING THE PUZZLE OF HYBRID STAR CORONAL X-RAYS
60.0,2004,MAHDAVI,UNTANGLING THE ACCRETION SPOTS ON CLASSICAL T TAURI STARS
150.0,2004,POLLOCK,DOPPLER IMAGING OF WR140'S COLLISIONLESS SHOCKS AT APASTRON
100.0,2004,AUDARD,MAGNETIC ACTIVITY IN YOUNG STARS: THE WEAK-LINED T TAURI STARHDE 245059
24.0,2004,AUDARD,A MINI-SURVEY OF MAGNETIC ACTIVITY IN L AND T BROWN DWARFS
130.0,2004,BROWN,CORONAL FLARING AND THE NEUPERT EFFECT ON THE ACTIVE BINARYSIGMA GEM
150.0,2004,HERCZEG,THE PRODUCTION OF X-RAY EMISSION IN CLASSICAL T TAURI STARS
100.0,2004,WOLK,THE POWER WITHIN THE PACMAN NEBULA: TRIGGERED STAR FORMATION INNGC 281
20.0,2004,WEINTRAUB,HOW DO T TAURI STARS GENERATE X-RAYS?
80.0,2004,WOLK,MULTI-WAVELENGTH SIGNATURES OF MAGNETIC ACTIVITY IN THESTAR-FORMING REGION AROUND LKHA101
150.0,2004,SAAR,PLANET-INDUCED ACTIVITY ENHANCEMENTS IN THE HD 179949 SYSTEM
84.0,2004,MAUCHE,CHANDRA SOFT X-RAY SPECTROSCOPY OF QS TEL
78.0,2004,MAUCHE,COORDINATED MULTIWAVELENGTH OBSERVATIONS OF AE AQR
100.0,2004,MAUCHE,CHANDRA HETG SPECTROSCOPY OF THE VY SCULPTORIS STAR TT ARI
100.0,2004,MUKAI,PLASMA AND KINEMATIC DIAGNOSES OF THE POST-SHOCK COOLING PLASMAIN THE INTERMEDIATE POLAR YY DRACONIS
53.0,2004,ELSNER,"SENSITIVE X-RAY SURVEYS OF THE NEARBY GLOBULAR CLUSTERS NGC6544, NGC 6838 (M71), AND NGC 6656 (M22)"
92.0,2004,LEWIN,A UNIFORM STUDY OF GLOBULAR CLUSTER X-RAY SOURCES: THE KEYS TOCLUSTER DYNAMICAL EVOLUTION
70.0,2004,KELLOGG,R AQUARII X-RAY JETS: A SYNOPTIC STUDY
100.0,2004,SOKOLOSKI,X-RAY OBSERVATION OF A TRANSIENT SYMBIOTIC-STAR JET
125.0,2004,BURWITZ,TESTING ACCRETION SCENARIOS AT THE EDDINGTON LIMIT
85.0,2004,PREDEHL,SUPERSOFT X-RAYS FROM THE VY SCL TYPE STARS
40.0,2004,MURRAY,THE ENERGY DISTRIBUTION OF GS1354-64
45.0,2004,JONKER,FAINT QUIESCENT NEUTRON STAR SOFT X-RAY TRANSIENTS
80.0,2004,JONKER,FOLLOWING A BLACK HOLE CANDIDATE SOFT X-RAY TRANSIENT RETURNINGTO QUIESCENCE
2.0,2004,MASETTI,PRECISE ASTROMETRY OF THE X-RAY SOURCES 4U1700+24 AND 4U1954+319
140.0,2004,CORBEL,X-RAY JETS IN MICROQUASARS
200.0,2004,MILLER,RELATIVISTIC EFFECTS AND OUTFLOWS IN A BLACK HOLE TRANSIENT
